order_id;employee_id;order_items;cost;order_time
715;529006731;{lettuce,grilled chicken,croutons,ceasar dressing,buns,beef,lettuce,onions,tomatoes,fountain drink,fountain drink};16.759999999999998;09/24/2022
716;229000879;{buns,grilled chicken,bacon,cheddar cheese,avocado,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,french fries,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink};32.620000000000005;09/24/2022
717;928006887;{lettuce,grilled chicken,croutons,ceasar dressing,fountain drink,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,tater tots,chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,french fries,buns,crispy chicken,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};69.00999999999999;09/24/2022
718;928006235;{buns,beef,lettuce,onions,tomatoes,buns,crispy chicken,buns,crispy chicken,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink};33.12;09/24/2022
719;529006731;{chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,fountain drink,fountain drink,fountain drink,fountain drink};45.209999999999994;09/24/2022
720;229000879;{buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,cheddar cheese,lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};53.789999999999985;09/24/2022
721;928006235;{buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink};27.940000000000005;09/24/2022
722;928006887;{tater tots,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,french fries,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,grilled chicken,pepperjack cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};84.19999999999997;09/24/2022
723;928006887;{chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,fountain drink,fountain drink,fountain drink,fountain drink};31.020000000000003;09/24/2022
724;928006235;{fountain drink,fountain drink,buns,beef,lettuce,onions,tomatoes,buns,crispy chicken,buns,grilled chicken,pepperjack cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,crispy chicken,tater tots,buns,grilled chicken,pepperjack cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};57.73999999999998;09/24/2022
725;529006731;{buns,crispy chicken,buns,beef,lettuce,onions,tomatoes,cheddar cheese,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,french fries,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,buns,grilled chicken,pepperjack cheese,fountain drink,fountain drink,fountain drink,fountain drink};48.78999999999999;09/24/2022
726;928006235;{tater tots,lettuce,grilled chicken,croutons,ceasar dressing,chicken tenders,chicken tenders,chicken tenders,honey mustard,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,fountain drink,buns,crispy chicken,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,pepperjack cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};74.10999999999999;09/24/2022
727;229000879;{lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,buns,grilled chicken,pepperjack cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,crispy chicken,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,crispy chicken,chicken tenders,chicken tenders,chicken tenders,honey mustard,lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,buns,grilled chicken,pepperjack cheese,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};94.48999999999998;09/24/2022
728;529006731;{tater tots,buns,grilled chicken,pepperjack cheese,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,lettuce,grilled chicken,croutons,ceasar dressing,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};48.969999999999985;09/24/2022
729;928006235;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,bacon,cheddar cheese,avocado,buns,crispy chicken,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,fountain drink,fountain drink,fountain drink,fountain drink};36.72;09/24/2022
730;529006731;{buns,grilled chicken,pepperjack cheese,buns,crispy chicken,fountain drink,buns,grilled chicken,pepperjack cheese,buns,crispy chicken,tater tots,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink};38.69999999999999;09/24/2022
731;928006887;{buns,grilled chicken,pepperjack cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink};29.330000000000005;09/24/2022
732;928006235;{chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink};32.10000000000001;09/24/2022
733;928006235;{buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,crispy chicken,fountain drink,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};55.95999999999999;09/24/2022
734;928006235;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink};13.86;09/24/2022
735;928006887;{tater tots,lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,chicken tenders,chicken tenders,chicken tenders,honey mustard,tater tots,buns,beef,lettuce,onions,tomatoes,buns,beef,lettuce,onions,tomatoes,cheddar cheese,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,fountain drink,lettuce,grilled chicken,croutons,ceasar dressing,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};75.59999999999997;09/24/2022
736;229000879;{buns,grilled chicken,pepperjack cheese,fountain drink,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink};18.15;09/24/2022
737;229000879;{buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,grilled chicken,pepperjack cheese,buns,grilled chicken,pepperjack cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};46.57999999999999;09/24/2022
738;928006235;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,bacon,cheddar cheese,avocado,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,grilled chicken,pepperjack cheese,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,fountain drink,buns,grilled chicken,pepperjack cheese,buns,grilled chicken,bacon,cheddar cheese,avocado,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};64.05;09/24/2022
739;229000879;{buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,bacon,cheddar cheese,avocado,lettuce,grilled chicken,croutons,ceasar dressing,buns,beef,lettuce,onions,tomatoes,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};70.53999999999999;09/24/2022
740;928006887;{buns,beef,lettuce,onions,tomatoes,fountain drink,fountain drink,lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,grilled chicken,bacon,cheddar cheese,avocado,buns,crispy chicken,fountain drink,tater tots,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};64.80999999999999;09/24/2022
741;229000879;{chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,crispy chicken,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,grilled chicken,bacon,cheddar cheese,avocado,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};73.82999999999998;09/24/2022
742;928006887;{tater tots,buns,beef,lettuce,onions,tomatoes,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,grilled chicken,bacon,cheddar cheese,avocado,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};58.44999999999999;09/24/2022
743;928006235;{chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,crispy chicken,chicken tenders,chicken tenders,chicken tenders,honey mustard,tater tots,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,cheddar cheese,lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,buns,grilled chicken,pepperjack cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};62.92999999999998;09/24/2022
744;529006731;{lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,buns,grilled chicken,bacon,cheddar cheese,avocado,buns,beef,lettuce,onions,tomatoes,buns,grilled chicken,bacon,cheddar cheese,avocado,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,pepperjack cheese,buns,grilled chicken,pepperjack cheese,tater tots,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};60.949999999999996;09/24/2022
745;529006731;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,french fries,fountain drink,fountain drink,fountain drink};22.730000000000004;09/24/2022
746;928006235;{buns,grilled chicken,pepperjack cheese,fountain drink,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink};33.21;09/25/2022
747;529006731;{french fries,buns,beef,lettuce,onions,tomatoes,lettuce,grilled chicken,croutons,ceasar dressing,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,buns,crispy chicken,buns,beef,lettuce,onions,tomatoes,fountain drink,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};55.74999999999998;09/25/2022
748;229000879;{chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,crispy chicken,buns,beef,lettuce,onions,tomatoes,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};77.1;09/25/2022
749;928006235;{buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink};32.13;09/25/2022
750;529006731;{buns,beef,lettuce,onions,tomatoes,french fries,fountain drink,fountain drink,fountain drink,fountain drink};15.739999999999998;09/25/2022
751;928006887;{buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,pepperjack cheese,tater tots,lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,buns,beef,lettuce,onions,tomatoes,buns,beef,lettuce,onions,tomatoes,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};81.50999999999999;09/25/2022
752;928006235;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,buns,grilled chicken,bacon,cheddar cheese,avocado,buns,beef,lettuce,onions,tomatoes,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};45.77999999999999;09/25/2022
753;229000879;{fountain drink,chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,crispy chicken,fountain drink,lettuce,grilled chicken,croutons,ceasar dressing,buns,grilled chicken,bacon,cheddar cheese,avocado,buns,grilled chicken,bacon,cheddar cheese,avocado,buns,grilled chicken,bacon,cheddar cheese,avocado,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};75.91;09/25/2022
